pop,lon,lat,date,year,month,day,tasmin_mean,tasmax_mean,pr_mean
pop1,-66.351746,46.01555,2093-11-11,2093,11,11,274.72397,285.3229,5.0693812e-05
pop1,-66.351746,46.01555,2093-11-12,2093,11,12,273.55728,283.31772,4.4310214e-05
pop1,-66.351746,46.01555,2093-11-13,2093,11,13,273.10416,283.0521,2.3545139e-05
pop1,-66.351746,46.01555,2093-11-14,2093,11,14,274.36978,283.02603,5.835158e-05
pop1,-66.351746,46.01555,2093-11-15,2093,11,15,273.15103,281.89584,2.2611179e-05
pop1,-66.351746,46.01555,2093-11-16,2093,11,16,273.42188,282.9375,3.0071364e-05
pop1,-66.351746,46.01555,2093-11-17,2093,11,17,274.09375,283.38022,8.2477774e-05
pop1,-66.351746,46.01555,2093-11-18,2093,11,18,272.66147,281.0104,1.6458713e-06
pop1,-66.351746,46.01555,2093-11-19,2093,11,19,273.21353,281.33853,6.7128334e-05
pop1,-66.351746,46.01555,2093-11-20,2093,11,20,272.4896,282.36978,0.000108602806
pop1,-66.351746,46.01555,2093-11-21,2093,11,21,272.50522,280.48438,8.868493e-05
pop1,-66.351746,46.01555,2093-11-22,2093,11,22,271.85938,278.4896,1.1919484e-05
pop1,-66.351746,46.01555,2093-11-23,2093,11,23,271.60938,279.01562,5.402189e-05
pop1,-66.351746,46.01555,2093-11-24,2093,11,24,271.14584,279.35938,4.5989527e-05
pop1,-66.351746,46.01555,2093-11-25,2093,11,25,270.75,278.9375,4.946069e-05
pop1,-66.351746,46.01555,2093-11-26,2093,11,26,271.57812,278.08853,3.4054443e-05
pop1,-66.351746,46.01555,2093-11-27,2093,11,27,271.03647,276.90625,6.329441e-05
pop1,-66.351746,46.01555,2093-11-28,2093,11,28,270.86978,279.02084,0.000102493
pop1,-66.351746,46.01555,2093-11-29,2093,11,29,270.0625,277.64584,1.3983081e-05
pop1,-66.351746,46.01555,2093-11-30,2093,11,30,269.86978,278.0104,2.2315828e-05
pop1,-66.351746,46.01555,2093-12-01,2093,12,1,272.04166,281.28647,0.00012013493
pop1,-66.351746,46.01555,2093-12-02,2093,12,2,271.78125,279.27084,0.00010346162
pop1,-66.351746,46.01555,2093-12-03,2093,12,3,270.3854,277.92188,1.6151107e-05
pop1,-66.351746,46.01555,2093-12-04,2093,12,4,270.02603,277.57812,6.5078486e-05
pop1,-66.351746,46.01555,2093-12-05,2093,12,5,267.35416,275.10416,3.2200736e-05
pop1,-66.351746,46.01555,2093-12-06,2093,12,6,267.15625,275.94272,4.4641798e-05
pop1,-66.351746,46.01555,2093-12-07,2093,12,7,269.72916,277.84897,7.7858094e-05
pop1,-66.351746,46.01555,2093-12-08,2093,12,8,268.64584,276.76562,6.342066e-05
pop1,-66.351746,46.01555,2093-12-09,2093,12,9,268.90625,276.5104,6.680922e-05
pop1,-66.351746,46.01555,2093-12-10,2093,12,10,268.75,277.15103,6.960449e-05
pop1,-66.351746,46.01555,2093-12-11,2093,12,11,269.90625,276.74478,9.5464995e-05
pop1,-66.351746,46.01555,2093-12-12,2093,12,12,269.98438,277.0521,0.00013703492
pop1,-66.351746,46.01555,2093-12-13,2093,12,13,267.64062,276.42188,2.6931883e-05
pop1,-66.351746,46.01555,2093-12-14,2093,12,14,267.97916,276.09897,2.3333349e-05
pop1,-66.351746,46.01555,2093-12-15,2093,12,15,267.0625,274.27603,1.4254579e-05
pop1,-66.351746,46.01555,2093-12-16,2093,12,16,268.28125,275.95834,8.7520115e-05
pop1,-66.351746,46.01555,2093-12-17,2093,12,17,268.1771,274.8125,5.473201e-05
pop1,-66.351746,46.01555,2093-12-18,2093,12,18,267.15103,273.51562,2.987736e-05
pop1,-66.351746,46.01555,2093-12-19,2093,12,19,266.79688,273.71875,2.392872e-05
pop1,-66.351746,46.01555,2093-12-20,2093,12,20,267.38022,275.3229,2.2545675e-05
pop1,-66.351746,46.01555,2093-12-21,2093,12,21,267.88022,276.43228,7.835094e-05
pop1,-66.351746,46.01555,2093-12-22,2093,12,22,268.63022,276.19272,4.7188034e-05
pop1,-66.351746,46.01555,2093-12-23,2093,12,23,268.1797,274.54688,3.4560086e-05
pop1,-66.351746,46.01555,2093-12-24,2093,12,24,266.21353,273.88022,5.9012214e-06
pop1,-66.351746,46.01555,2093-12-25,2093,12,25,267.35416,274.80728,7.152473e-05
pop1,-66.351746,46.01555,2093-12-26,2093,12,26,268.49478,275.5521,2.0848433e-05
pop1,-66.351746,46.01555,2093-12-27,2093,12,27,267.83853,275.58853,4.8359554e-05
pop1,-66.351746,46.01555,2093-12-28,2093,12,28,268.4297,275.7604,5.596522e-05
pop1,-66.351746,46.01555,2093-12-29,2093,12,29,267.7526,276.6771,7.950563e-05
pop1,-66.351746,46.01555,2093-12-30,2093,12,30,267.48438,275.10938,9.34146e-05
pop1,-66.351746,46.01555,2093-12-31,2093,12,31,267.19318,274.57956,4.9354454e-05
pop1,-66.351746,46.01555,2094-01-01,2094,1,1,265.70834,272.54688,3.029545e-06
pop1,-66.351746,46.01555,2094-01-02,2094,1,2,266.23438,273.86978,8.642658e-07
pop1,-66.351746,46.01555,2094-01-03,2094,1,3,265.54947,273.05728,4.212241e-05
pop1,-66.351746,46.01555,2094-01-04,2094,1,4,267.36978,276.22397,9.910642e-05
pop1,-66.351746,46.01555,2094-01-05,2094,1,5,266.8021,275.1875,6.45702e-05
pop1,-66.351746,46.01555,2094-01-06,2094,1,6,265.86978,273.79688,3.894314e-05
pop1,-66.351746,46.01555,2094-01-07,2094,1,7,267.16406,274.8646,0.00011923185
pop1,-66.351746,46.01555,2094-01-08,2094,1,8,265.75,273.83334,5.0178805e-05
pop1,-66.351746,46.01555,2094-01-09,2094,1,9,265.9401,272.18228,3.7650276e-05
pop1,-66.351746,46.01555,2094-01-10,2094,1,10,266.18228,272.91147,6.730433e-05
pop1,-66.351746,46.01555,2094-01-11,2094,1,11,267.16666,274.97916,9.933426e-05
pop1,-66.351746,46.01555,2094-01-12,2094,1,12,265.89322,274.0104,3.4631594e-05
pop1,-66.351746,46.01555,2094-01-13,2094,1,13,265.56772,272.64062,3.484928e-05
pop1,-66.351746,46.01555,2094-01-14,2094,1,14,263.95312,272.70834,5.629405e-05
pop1,-66.351746,46.01555,2094-01-15,2094,1,15,264.8047,273.15625,3.1392912e-05
pop1,-66.351746,46.01555,2094-01-16,2094,1,16,265.56772,273.1771,3.1637235e-05
pop1,-66.351746,46.01555,2094-01-17,2094,1,17,265.3854,272.2396,6.635182e-05
pop1,-66.351746,46.01555,2094-01-18,2094,1,18,266.36978,273.72916,1.6892853e-05
pop1,-66.351746,46.01555,2094-01-19,2094,1,19,267.01303,273.65103,3.2016076e-05
pop1,-66.351746,46.01555,2094-01-20,2094,1,20,266.39584,275.00522,6.9643596e-05
pop1,-66.351746,46.01555,2094-01-21,2094,1,21,266.9271,275.21353,8.8229484e-05
pop1,-66.351746,46.01555,2094-01-22,2094,1,22,264.3099,272.3229,9.368305e-07
pop1,-66.351746,46.01555,2094-01-23,2094,1,23,264.97916,274.23438,9.508756e-05
pop1,-66.351746,46.01555,2094-01-24,2094,1,24,265.59116,275.1354,8.042395e-05
pop1,-66.351746,46.01555,2094-01-25,2094,1,25,268.18228,275.96875,0.000113478454
pop1,-66.351746,46.01555,2094-01-26,2094,1,26,267.9271,276.07812,5.8565172e-05
pop1,-66.351746,46.01555,2094-01-27,2094,1,27,265.3776,272.60938,1.917571e-05
pop1,-66.351746,46.01555,2094-01-28,2094,1,28,263.79688,271.1771,3.4507604e-05
pop1,-66.351746,46.01555,2094-01-29,2094,1,29,264.8151,273.65625,4.999473e-05
pop1,-66.351746,46.01555,2094-01-30,2094,1,30,266.14062,275.06772,7.656121e-05
pop1,-66.351746,46.01555,2094-01-31,2094,1,31,265.74432,273.7841,6.526766e-05
pop1,-66.351746,46.01555,2094-02-01,2094,2,1,264.34897,272.40103,2.6665804e-05
pop1,-66.351746,46.01555,2094-02-02,2094,2,2,263.91147,272.66666,2.7150962e-05
pop1,-66.351746,46.01555,2094-02-03,2094,2,3,263.71616,272.06772,2.4870627e-05
pop1,-66.351746,46.01555,2094-02-04,2094,2,4,264.2422,271.55728,3.44974e-05
pop1,-66.351746,46.01555,2094-02-05,2094,2,5,263.6797,272.33853,2.502683e-05
pop1,-66.351746,46.01555,2094-02-06,2094,2,6,264.625,272.59375,1.6431883e-05
pop1,-66.351746,46.01555,2094-02-07,2094,2,7,264.125,272.01562,2.8934148e-05
pop1,-66.351746,46.01555,2094-02-08,2094,2,8,264.64062,272.38022,6.4036976e-05
pop1,-66.351746,46.01555,2094-02-09,2094,2,9,264.44272,272.91147,3.4295976e-05
pop1,-66.351746,46.01555,2094-02-10,2094,2,10,264.22916,273.11978,3.379097e-05
pop1,-66.351746,46.01555,2094-02-11,2094,2,11,265.14062,274.08334,3.4991317e-05
pop1,-66.351746,46.01555,2094-02-12,2094,2,12,265.8828,275.39062,7.746992e-05
pop1,-66.351746,46.01555,2094-02-13,2094,2,13,263.45572,272.32812,1.5711887e-05
pop1,-66.351746,46.01555,2094-02-14,2094,2,14,265.18228,273.5521,2.7544338e-05
pop1,-66.351746,46.01555,2094-02-15,2094,2,15,264.16147,274.08853,4.2857708e-05
pop1,-66.351746,46.01555,2094-02-16,2094,2,16,265.28647,275.6771,5.558691e-05
pop1,-66.351746,46.01555,2094-02-17,2094,2,17,266.02084,276.60416,8.2464634e-05
pop1,-66.351746,46.01555,2094-02-18,2094,2,18,266.3021,275.04688,2.5281997e-05
pop1,-66.351746,46.01555,2094-02-19,2094,2,19,266.96875,274.5104,3.0223871e-05
pop1,-66.351746,46.01555,2094-02-20,2094,2,20,266.59375,275.5521,5.3260563e-05
pop1,-66.351746,46.01555,2094-02-21,2094,2,21,267.15103,276.88022,1.2697485e-05
pop1,-66.351746,46.01555,2094-02-22,2094,2,22,268.6771,276.24478,4.7321868e-05
pop1,-66.351746,46.01555,2094-02-23,2094,2,23,269.30728,277.6771,3.8847884e-05
pop1,-66.351746,46.01555,2094-02-24,2094,2,24,267.11978,277.15103,0.00011154477
pop1,-66.351746,46.01555,2094-02-25,2094,2,25,266.94272,276.08334,3.77599e-05
pop1,-66.351746,46.01555,2094-02-26,2094,2,26,266.85938,274.52603,2.2420121e-05
pop1,-66.351746,46.01555,2094-02-27,2094,2,27,267.74478,275.72916,2.5610207e-05
pop1,-66.351746,46.01555,2094-02-28,2094,2,28,268.08853,275.68228,5.606331e-05
pop1,-66.351746,46.01555,2094-03-01,2094,3,1,268.98438,276.47916,7.547603e-05
pop1,-66.351746,46.01555,2094-03-02,2094,3,2,268.83853,277.84375,2.3351278e-05
pop1,-66.351746,46.01555,2094-03-03,2094,3,3,271.00522,279.39062,0.0001582712
pop1,-66.351746,46.01555,2094-03-04,2094,3,4,268.8021,277.83334,8.823729e-05
pop1,-66.351746,46.01555,2094-03-05,2094,3,5,268.22397,277.45834,4.4642165e-05
pop1,-66.351746,46.01555,2094-03-06,2094,3,6,268.52084,277.4479,4.9694074e-05
pop1,-66.351746,46.01555,2094-03-07,2094,3,7,268.3854,276.95312,4.143159e-05
pop1,-66.351746,46.01555,2094-03-08,2094,3,8,267.58853,277.02084,7.677058e-05
pop1,-66.351746,46.01555,2094-03-09,2094,3,9,267.97397,278.03125,6.6422006e-05
pop1,-66.351746,46.01555,2094-03-10,2094,3,10,268.81772,278.44272,4.726925e-05
pop1,-66.351746,46.01555,2094-03-11,2094,3,11,269.54166,279.1979,1.3873995e-05
pop1,-66.351746,46.01555,2094-03-12,2094,3,12,269.41147,278.67188,3.253463e-05
pop1,-66.351746,46.01555,2094-03-13,2094,3,13,270.58853,278.89062,2.0048812e-05
pop1,-66.351746,46.01555,2094-03-14,2094,3,14,267.90103,278.6875,4.309643e-05
pop1,-66.351746,46.01555,2094-03-15,2094,3,15,268.1771,278.35416,5.2359323e-05
pop1,-66.351746,46.01555,2094-03-16,2094,3,16,268.54688,280.10938,9.621704e-05
pop1,-66.351746,46.01555,2094-03-17,2094,3,17,268.47916,278.82812,1.360388e-05
pop1,-66.351746,46.01555,2094-03-18,2094,3,18,268.85416,278.45312,1.8415929e-05
pop1,-66.351746,46.01555,2094-03-19,2094,3,19,268.6354,277.4271,5.211947e-05
pop1,-66.351746,46.01555,2094-03-20,2094,3,20,267.9479,276.27603,7.1455247e-06
pop1,-66.351746,46.01555,2094-03-21,2094,3,21,268.0625,277.35938,4.0949235e-05
pop1,-66.351746,46.01555,2094-03-22,2094,3,22,270.15103,277.8021,6.752775e-05
pop1,-66.351746,46.01555,2094-03-23,2094,3,23,272.04688,279.25,1.9133053e-05
pop1,-66.351746,46.01555,2094-03-24,2094,3,24,271.4271,280.19272,3.3316774e-05
pop1,-66.351746,46.01555,2094-03-25,2094,3,25,272.33853,280.51562,0.00012570797
pop1,-66.351746,46.01555,2094-03-26,2094,3,26,270.44272,278.59375,9.776092e-05
pop1,-66.351746,46.01555,2094-03-27,2094,3,27,271.08334,279.78647,7.152718e-05
pop1,-66.351746,46.01555,2094-03-28,2094,3,28,269.77603,280.46353,4.2850047e-06
pop1,-66.351746,46.01555,2094-03-29,2094,3,29,270.86978,279.63022,1.3027329e-05
pop1,-66.351746,46.01555,2094-03-30,2094,3,30,269.79688,282.14584,1.0004042e-05
pop1,-66.351746,46.01555,2094-03-31,2094,3,31,273.17615,280.79544,0.00010219297
pop1,-66.351746,46.01555,2094-04-01,2094,4,1,272.33853,280.875,5.0893646e-05
pop1,-66.351746,46.01555,2094-04-02,2094,4,2,270.36978,280.78125,6.188243e-05
pop1,-66.351746,46.01555,2094-04-03,2094,4,3,270.66666,281.8125,3.2369237e-05
pop1,-66.351746,46.01555,2094-04-04,2094,4,4,271.0104,281.90625,3.5297388e-05
pop1,-66.351746,46.01555,2094-04-05,2094,4,5,271.51562,282.16666,2.3991963e-05
pop1,-66.351746,46.01555,2094-04-06,2094,4,6,271.375,281.8854,7.374125e-06
pop1,-66.351746,46.01555,2094-04-07,2094,4,7,272.82812,282.94272,3.8693302e-05
pop1,-66.351746,46.01555,2094-04-08,2094,4,8,273.4375,282.71875,7.026847e-05
pop1,-66.351746,46.01555,2094-04-09,2094,4,9,272.89062,280.90103,8.3238294e-05
pop1,-66.351746,46.01555,2094-04-10,2094,4,10,272.47916,281.17188,7.508349e-05
pop1,-66.351746,46.01555,2094-04-11,2094,4,11,272.28125,282.0104,7.361375e-06
pop1,-66.351746,46.01555,2094-04-12,2094,4,12,273.90103,282.01562,8.7428074e-05
pop1,-66.351746,46.01555,2094-04-13,2094,4,13,275.06772,282.86978,0.0001480051
pop1,-66.351746,46.01555,2094-04-14,2094,4,14,275.0625,282.79166,5.0850173e-05
pop1,-66.351746,46.01555,2094-04-15,2094,4,15,273.71875,282.79688,2.9284975e-05
pop1,-66.351746,46.01555,2094-04-16,2094,4,16,274.3021,282.25522,6.198112e-05
pop1,-66.351746,46.01555,2094-04-17,2094,4,17,273.06772,283.4479,7.116651e-05
pop1,-66.351746,46.01555,2094-04-18,2094,4,18,273.79166,283.66147,3.8632978e-05
pop1,-66.351746,46.01555,2094-04-19,2094,4,19,273.7396,285.63022,3.575159e-05
pop1,-66.351746,46.01555,2094-04-20,2094,4,20,274.875,286.74478,5.8055855e-05
pop1,-66.351746,46.01555,2094-04-21,2094,4,21,274.97916,286.48438,6.837033e-05
pop1,-66.351746,46.01555,2094-04-22,2094,4,22,276.3021,285.89584,7.124714e-05
pop1,-66.351746,46.01555,2094-04-23,2094,4,23,275.77084,284.66147,3.9875984e-05
pop1,-66.351746,46.01555,2094-04-24,2094,4,24,276.22916,284.45312,5.9251015e-05
pop1,-66.351746,46.01555,2094-04-25,2094,4,25,275.77084,284.54688,3.1195723e-05
pop1,-66.351746,46.01555,2094-04-26,2094,4,26,275.40103,285.26562,7.094109e-05
pop1,-66.351746,46.01555,2094-04-27,2094,4,27,275.23438,284.56772,2.0970605e-05
pop1,-66.351746,46.01555,2094-04-28,2094,4,28,275.90625,285.69272,3.3083154e-05
pop1,-66.351746,46.01555,2094-04-29,2094,4,29,275.86978,287.09897,3.88776e-05
pop1,-66.351746,46.01555,2094-04-30,2094,4,30,275.78125,287.20312,4.6893198e-05
pop1,-66.351746,46.01555,2094-05-01,2094,5,1,276.78647,287.13022,5.5333046e-05
pop1,-66.351746,46.01555,2094-05-02,2094,5,2,278.4896,288.6771,4.9547903e-05
pop1,-66.351746,46.01555,2094-05-03,2094,5,3,276.8229,288.84897,9.509647e-06
pop1,-66.351746,46.01555,2094-05-04,2094,5,4,278.30728,289.95834,4.6843168e-05
pop1,-66.351746,46.01555,2094-05-05,2094,5,5,278.58853,289.25522,3.545334e-05
pop1,-66.351746,46.01555,2094-05-06,2094,5,6,279.15625,290.25,3.7828973e-05
pop1,-66.351746,46.01555,2094-05-07,2094,5,7,278.625,289.51562,1.0144003e-05
pop1,-66.351746,46.01555,2094-05-08,2094,5,8,277.89584,289.54688,2.0438032e-05
pop1,-66.351746,46.01555,2094-05-09,2094,5,9,280.29688,290.20312,4.651988e-05
pop1,-66.351746,46.01555,2094-05-10,2094,5,10,279.88022,288.89062,2.454472e-05
pop1,-66.351746,46.01555,2094-05-11,2094,5,11,279.55728,290.14584,4.1416653e-05
pop1,-66.351746,46.01555,2094-05-12,2094,5,12,280.45312,290.08853,4.4810306e-05
pop1,-66.351746,46.01555,2094-05-13,2094,5,13,278.89062,290.66666,2.4855117e-05
pop1,-66.351746,46.01555,2094-05-14,2094,5,14,278.8854,290.09375,3.6134366e-05
pop1,-66.351746,46.01555,2094-05-15,2094,5,15,280.39584,290.96875,6.735013e-05
pop1,-66.351746,46.01555,2094-05-16,2094,5,16,282.24478,290.91147,3.4482706e-05
pop1,-66.351746,46.01555,2094-05-17,2094,5,17,280.8021,293.28647,2.4428444e-05
pop1,-66.351746,46.01555,2094-05-18,2094,5,18,281.33853,292.32812,4.2339907e-05
pop1,-66.351746,46.01555,2094-05-19,2094,5,19,283.0,293.5729,6.056139e-05
pop1,-66.351746,46.01555,2094-05-20,2094,5,20,282.4479,293.92188,1.8932005e-05
pop1,-66.351746,46.01555,2094-05-21,2094,5,21,281.8125,291.81772,2.3134993e-05
pop1,-66.351746,46.01555,2094-05-22,2094,5,22,281.375,292.39584,2.8301118e-05
pop1,-66.351746,46.01555,2094-05-23,2094,5,23,280.8021,290.45834,2.360696e-05
pop1,-66.351746,46.01555,2094-05-24,2094,5,24,280.23438,290.7396,1.6883008e-05
pop1,-66.351746,46.01555,2094-05-25,2094,5,25,281.3021,292.0625,5.935952e-05
pop1,-66.351746,46.01555,2094-05-26,2094,5,26,283.52084,293.04166,0.00011835588
pop1,-66.351746,46.01555,2094-05-27,2094,5,27,283.65103,293.63022,5.774041e-05
pop1,-66.351746,46.01555,2094-05-28,2094,5,28,283.41666,293.7396,7.2738344e-06
pop1,-66.351746,46.01555,2094-05-29,2094,5,29,283.45834,294.2604,1.4898324e-06
pop1,-66.351746,46.01555,2094-05-30,2094,5,30,283.8646,293.65103,1.5701835e-05
pop1,-66.351746,46.01555,2094-05-31,2094,5,31,284.8125,294.33524,6.944511e-05
pop1,-66.351746,46.01555,2094-06-01,2094,6,1,284.54166,294.9271,5.601335e-05
pop1,-66.351746,46.01555,2094-06-02,2094,6,2,284.79166,295.86978,0.00010064003
pop1,-66.351746,46.01555,2094-06-03,2094,6,3,285.875,297.05728,2.3187227e-05
pop1,-66.351746,46.01555,2094-06-04,2094,6,4,287.1771,298.13022,1.1703986e-05
pop1,-66.351746,46.01555,2094-06-05,2094,6,5,285.625,297.7604,8.95407e-06
pop1,-66.351746,46.01555,2094-06-06,2094,6,6,285.54166,297.6875,3.3168555e-05
pop1,-66.351746,46.01555,2094-06-07,2094,6,7,286.1979,298.8021,2.079056e-05
pop1,-66.351746,46.01555,2094-06-08,2094,6,8,286.0625,297.43228,5.5438275e-05
pop1,-66.351746,46.01555,2094-06-09,2094,6,9,286.3125,297.25522,1.870451e-05
pop1,-66.351746,46.01555,2094-06-10,2094,6,10,286.33334,297.26562,2.6974662e-05
pop1,-66.351746,46.01555,2094-06-11,2094,6,11,288.53125,298.25,5.7340203e-05
pop1,-66.351746,46.01555,2094-06-12,2094,6,12,288.42188,298.96875,1.4430698e-05
pop1,-66.351746,46.01555,2094-06-13,2094,6,13,288.90625,299.97916,1.0621173e-05
pop1,-66.351746,46.01555,2094-06-14,2094,6,14,288.72397,298.34375,4.619626e-05
pop1,-66.351746,46.01555,2094-06-15,2094,6,15,287.36978,298.33334,5.561052e-05
pop1,-66.351746,46.01555,2094-06-16,2094,6,16,287.22916,299.05728,1.60701e-05
pop1,-66.351746,46.01555,2094-06-17,2094,6,17,288.2396,297.17188,9.8926015e-05
pop1,-66.351746,46.01555,2094-06-18,2094,6,18,288.3021,297.88022,5.0733423e-05
pop1,-66.351746,46.01555,2094-06-19,2094,6,19,288.1146,298.73438,5.1170733e-05
pop1,-66.351746,46.01555,2094-06-20,2094,6,20,288.14062,299.1875,1.9177825e-05
pop1,-66.351746,46.01555,2094-06-21,2094,6,21,288.94272,299.54688,5.4279855e-05
pop1,-66.351746,46.01555,2094-06-22,2094,6,22,289.78125,300.08853,6.525187e-05
pop1,-66.351746,46.01555,2094-06-23,2094,6,23,290.64584,300.82812,4.9575803e-05
pop1,-66.351746,46.01555,2094-06-24,2094,6,24,290.85938,301.625,8.812783e-06
pop1,-66.351746,46.01555,2094-06-25,2094,6,25,290.89584,300.36978,4.3078064e-05
pop1,-66.351746,46.01555,2094-06-26,2094,6,26,290.99478,300.43228,4.881951e-05
pop1,-66.351746,46.01555,2094-06-27,2094,6,27,290.47916,300.79166,5.6730994e-05
pop1,-66.351746,46.01555,2094-06-28,2094,6,28,290.06772,299.5,6.542729e-05
pop1,-66.351746,46.01555,2094-06-29,2094,6,29,288.88022,298.72916,8.1477396e-05
pop1,-66.351746,46.01555,2094-06-30,2094,6,30,289.15625,298.20834,6.28261e-05
pop1,-66.351746,46.01555,2094-07-01,2094,7,1,289.71353,298.3646,4.8858517e-05
pop1,-66.351746,46.01555,2094-07-02,2094,7,2,289.9896,300.1771,3.5489058e-05
pop1,-66.351746,46.01555,2094-07-03,2094,7,3,290.3646,301.86978,3.4103574e-05
pop1,-66.351746,46.01555,2094-07-04,2094,7,4,290.88022,301.89062,2.5253374e-05
pop1,-66.351746,46.01555,2094-07-05,2094,7,5,290.78647,302.92188,2.4607705e-05
pop1,-66.351746,46.01555,2094-07-06,2094,7,6,291.41147,301.91666,4.629712e-05
pop1,-66.351746,46.01555,2094-07-07,2094,7,7,291.72916,301.07812,9.15112e-05
pop1,-66.351746,46.01555,2094-07-08,2094,7,8,291.14584,300.26562,9.376367e-05
pop1,-66.351746,46.01555,2094-07-09,2094,7,9,291.375,301.17188,3.4631652e-05
pop1,-66.351746,46.01555,2094-07-10,2094,7,10,291.34375,301.35416,3.1254465e-05
pop1,-66.351746,46.01555,2094-07-11,2094,7,11,290.02603,301.52603,2.9397974e-05
pop1,-66.351746,46.01555,2094-07-12,2094,7,12,291.3229,302.15103,9.167059e-06
pop1,-66.351746,46.01555,2094-07-13,2094,7,13,291.76562,301.35938,6.469249e-05
pop1,-66.351746,46.01555,2094-07-14,2094,7,14,291.97916,302.8646,2.937251e-05
pop1,-66.351746,46.01555,2094-07-15,2094,7,15,291.21353,301.79166,2.529943e-05
pop1,-66.351746,46.01555,2094-07-16,2094,7,16,291.125,302.03125,2.5525953e-05
pop1,-66.351746,46.01555,2094-07-17,2094,7,17,290.47916,301.81772,2.306785e-05
pop1,-66.351746,46.01555,2094-07-18,2094,7,18,291.35416,303.00522,1.4989979e-05
pop1,-66.351746,46.01555,2094-07-19,2094,7,19,292.4896,301.93228,4.0241426e-05
pop1,-66.351746,46.01555,2094-07-20,2094,7,20,292.40103,301.9271,6.0221257e-05
pop1,-66.351746,46.01555,2094-07-21,2094,7,21,292.19272,300.64584,4.0409646e-05
pop1,-66.351746,46.01555,2094-07-22,2094,7,22,291.1979,301.5,4.697466e-05
pop1,-66.351746,46.01555,2094-07-23,2094,7,23,292.34897,301.96875,4.255252e-05
pop1,-66.351746,46.01555,2094-07-24,2094,7,24,292.73438,303.40625,3.566802e-05
pop1,-66.351746,46.01555,2094-07-25,2094,7,25,293.72916,303.20312,3.424426e-05
pop1,-66.351746,46.01555,2094-07-26,2094,7,26,293.66147,303.0729,8.039047e-05
pop1,-66.351746,46.01555,2094-07-27,2094,7,27,292.97397,302.73438,0.00013779073
pop1,-66.351746,46.01555,2094-07-28,2094,7,28,292.6875,302.1771,6.1499246e-05
pop1,-66.351746,46.01555,2094-07-29,2094,7,29,291.93228,302.0521,3.4040946e-05
pop1,-66.351746,46.01555,2094-07-30,2094,7,30,292.21353,302.79688,2.3573788e-05
pop1,-66.351746,46.01555,2094-07-31,2094,7,31,292.01706,301.19318,0.0001160597
pop1,-66.351746,46.01555,2094-08-01,2094,8,1,292.67188,301.15103,0.00010540737
pop1,-66.351746,46.01555,2094-08-02,2094,8,2,291.74478,301.35938,6.942774e-05
pop1,-66.351746,46.01555,2094-08-03,2094,8,3,291.74478,301.73438,2.1569294e-05
pop1,-66.351746,46.01555,2094-08-04,2094,8,4,291.70834,301.6354,9.892416e-05
pop1,-66.351746,46.01555,2094-08-05,2094,8,5,291.67188,301.16147,5.8066467e-05
pop1,-66.351746,46.01555,2094-08-06,2094,8,6,291.53125,302.47397,1.2351411e-05
pop1,-66.351746,46.01555,2094-08-07,2094,8,7,292.71875,302.35416,2.2180087e-05
pop1,-66.351746,46.01555,2094-08-08,2094,8,8,292.08853,302.15625,2.2137217e-05
pop1,-66.351746,46.01555,2094-08-09,2094,8,9,292.27084,303.14062,5.335061e-06
pop1,-66.351746,46.01555,2094-08-10,2094,8,10,292.98438,302.6146,2.923423e-05
pop1,-66.351746,46.01555,2094-08-11,2094,8,11,292.08334,301.59897,9.661709e-05
pop1,-66.351746,46.01555,2094-08-12,2094,8,12,291.47916,301.40103,6.213266e-05
pop1,-66.351746,46.01555,2094-08-13,2094,8,13,291.79688,301.63022,4.5585464e-05
pop1,-66.351746,46.01555,2094-08-14,2094,8,14,292.3854,302.54166,6.476776e-06
pop1,-66.351746,46.01555,2094-08-15,2094,8,15,292.97397,303.30728,1.7358283e-05
